STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2015,,87.17020918,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2016,,86.45061085,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2017,,90.54649691,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2018,,87.90841616,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2019,,82.91903612,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2020,,85.6176484,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,73.26,,D,Definition differs,,,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2015,,16.147577,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2017,,23.401792,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2019,,26.88,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2021,,30.6,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2023,,34.78,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2010,,0.361360864,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2011,,1.043399737,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2012,,1.384646547,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2013,,0.623639743,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2014,,0.597212003,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2015,,1.071054705,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2016,,0.804818137,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2017,,1.110958652,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2018,,1.849951123,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2019,,7.216700197,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y_GE75,75 years or over,_T,Total,_T,Total,_T,Total,_T,Total,2020,,4.568461184,,D,Definition differs,,,,,0,Units,,,2,Two,Y75_MAX,Individuals aged 75 and over
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2015,,15.472205,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2017,,22.578798,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2019,,27.18,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2023,,37.62,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2021,,31.4,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2010,,2.731753589,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2011,,3.32278039,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2012,,4.405444299,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2013,,1.890630017,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2014,,3.894665741,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2015,,8.27577557,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2016,,13.76597834,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2017,,17.87336639,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2018,,20.15678575,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2019,,19.47391344,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,LO,Low level of educational attainment,_T,Total,_T,Total,2020,,20.26542768,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74LO,Individuals aged 55-74 with no or a low level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2015,,37.34034,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2017,,44.77572,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2019,,47.13,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2023,,55.11,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2010,,8.242588817,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2011,,8.973259529,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2012,,10.61216023,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2013,,7.441412125,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,KOR,Korea,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2014,,13.52419373,,D,Definition differs,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
